X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
350000,1,1,1,62,-1,-1,-1,-1,-1,-1,83393,10237,14580,61024,86809,177816,10237,14580,61024,86809,177816,82610,0
140000,0,3,1,60,0,0,0,0,0,0,137730,137498,137187,136807,136631,136080,4990,4975,4897,5029,4792,4987,1
80000,0,2,3,29,-1,-1,2,-1,-1,-1,6441,14342,6187,7757,8451,6625,14349,5,7761,8460,6630,6218,0
50000,0,1,1,31,1,2,2,0,0,0,50883,51184,50092,50332,29690,30246,2200,4,2300,1100,1400,1200,1
120000,0,3,2,40,0,0,0,0,0,0,31543,31641,32286,32692,32261,32644,1600,1600,1200,1200,1200,1500,1
20000,1,2,2,22,1,4,3,2,0,0,17456,16896,16345,15785,17018,18736,0,0,0,1500,2000,2000,1
180000,1,3,1,35,2,0,0,0,0,0,57991,58587,59497,60356,60209,60522,2700,3000,3000,2500,2500,3000,1
110000,0,2,1,36,1,2,0,0,2,2,10448,10144,14516,19396,9298,14116,0,5000,5000,0,5000,0,1
280000,0,1,1,37,0,-1,-1,0,0,-1,1908,12699,7819,7831,5428,2295,12763,7819,12,27,2309,13004,0
260000,1,1,1,38,0,0,0,0,0,0,162820,153457,143580,133477,122545,120772,6024,6012,6000,5000,5000,4000,0
80000,0,2,1,43,1,2,0,0,2,0,24621,23948,24751,26493,25936,26304,0,1500,2150,0,944,2000,0
20000,1,2,2,22,2,3,2,2,3,2,18292,17710,17137,19830,19240,18419,0,0,3000,0,0,2000,1
180000,1,2,2,39,0,0,2,0,0,0,29478,32342,31523,32989,33679,34350,3353,0,2000,1222,1231,2704,0
350000,1,2,2,34,0,0,0,0,0,0,38021,29493,31838,32369,33478,83304,3000,3000,3000,1500,52000,3000,0
190000,1,2,1,35,6,5,4,3,2,0,254951,237094,218603,202639,199480,188113,0,0,0,0,142000,7000,1
350000,0,5,1,45,0,0,0,0,0,0,355310,337523,342288,336750,341376,348730,13671,12678,13601,12136,12771,12900,0
180000,0,3,1,51,1,-1,2,2,0,-1,0,31,31,31,1931,878,31,0,0,1900,878,0,1
110000,1,1,2,28,0,0,0,0,0,0,107560,100395,79889,70062,70901,72754,4024,3008,3200,2600,3000,3000,1
10000,1,2,2,27,2,2,2,0,0,2,6743,9060,8768,9465,10212,10198,2600,0,1000,900,300,0,1
230000,0,2,1,43,0,0,0,0,0,0,226319,230825,234832,217987,169529,172143,9309,8795,8337,6015,6292,6080,1
400000,1,2,1,40,7,6,5,4,3,2,405366,397754,389903,384981,381863,359314,0,0,0,106,2281,42617,1
210000,0,1,2,26,0,0,0,0,0,0,132909,135210,140056,143584,147832,150953,7000,7003,8000,8000,5500,7000,0
20000,0,2,2,24,-1,-1,-1,2,0,0,396,1301,12056,11151,11219,18120,1301,11151,0,600,8120,1500,0
10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,1
50000,0,2,1,46,1,2,2,2,2,2,43244,42276,45235,45816,44970,47649,0,4000,1600,0,3400,0,1
20000,1,1,2,27,1,2,-1,-1,0,0,6274,5971,3980,9040,9040,0,0,4000,9040,0,0,17291,0
70000,1,2,2,51,0,0,0,0,0,0,67880,66658,58486,29171,17725,17693,3028,3199,1267,642,651,1665,0
50000,1,2,2,24,1,2,2,2,2,2,33991,33168,34805,34933,36692,37934,0,2500,1000,2900,2000,1500,1
50000,1,2,3,48,2,2,2,2,2,0,42850,42850,45741,45694,45645,46457,1000,3900,1000,1000,1700,4500,1
120000,0,2,1,42,2,2,3,2,2,3,25809,29366,28615,29347,30868,30099,4300,0,1500,2300,0,0,1
120000,1,3,2,25,0,0,2,0,0,-1,81129,72699,39909,18334,7382,19801,7504,29,10004,6,19824,18129,0
130000,0,1,2,34,0,0,0,0,0,0,76589,77387,78995,80190,79920,80972,3400,4200,4500,3000,3200,3000,0
60000,0,2,2,27,0,0,0,0,0,0,57697,48934,44653,44056,42210,41796,2200,5000,2000,1500,2000,1600,1
20000,1,2,2,25,0,0,0,-2,-1,0,3400,4129,0,0,3244,3314,1000,0,0,3244,124,66,0
10000,1,3,1,53,-1,-1,0,0,0,0,1772,8304,9506,9702,9999,10344,8304,1500,500,600,800,0,0
100000,0,1,2,31,1,-2,-1,-1,0,0,0,-740,740,1480,1480,740,0,2220,1480,740,0,2931,0
380000,0,1,1,33,0,0,0,0,0,0,112926,108573,216399,213259,203377,185056,4677,130533,7609,12000,7000,6000,0
150000,0,1,2,33,-1,-1,-1,-1,-1,-1,2858,9934,19312,46321,146947,237926,9934,19312,30000,105180,103752,5742,0
240000,0,3,1,35,0,0,0,0,0,0,238166,236686,186613,189470,119525,121178,8522,9100,8244,5000,5000,4011,1
30000,1,3,2,42,0,0,2,0,0,-1,27742,31130,29105,58840,28840,1319,4600,0,1060,1091,1319,565,0
80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2232,542,348,1
250000,0,1,1,27,0,0,0,0,0,0,85238,87797,75436,58695,41211,34987,20004,2893,2201,1215,10040,10041,0
230000,0,2,1,28,0,0,0,-2,-1,-1,26361,18826,1100,2100,767,6173,1710,1100,1000,767,6173,1000,1
540000,0,3,2,38,1,-2,-2,-2,-2,-2,736,736,736,736,0,-736,736,736,736,0,0,2965,0
300000,0,3,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
90000,1,3,1,45,0,0,0,0,0,0,13366,14394,16044,16080,16569,16744,1250,1900,600,747,599,775,0
50000,1,3,1,47,1,2,0,0,0,0,66978,65198,48951,17744,36230,37128,0,2600,635,657,750,501,1
50000,0,1,2,36,1,2,2,2,2,2,29003,29244,30827,31224,30587,32763,1000,2363,1200,0,2700,1157,1
120000,1,3,1,46,0,-1,0,0,0,0,94953,116914,89799,89913,88484,90477,120656,3520,2931,3180,3432,1116,0
70000,0,2,1,38,1,2,0,0,2,0,73688,70254,71281,73229,71426,68911,0,2800,6500,0,2821,5500,1
170000,1,2,1,57,-1,-1,-1,-1,0,-1,792,-2604,396,792,396,396,0,3396,792,0,396,396,1
130000,0,2,2,24,0,0,0,0,0,0,35871,36873,37927,38993,39628,42136,1900,1950,2000,1580,3310,0,0
130000,0,2,2,39,2,2,2,2,0,0,50033,52440,52993,51546,52663,53737,3500,2000,0,2100,2100,2200,1
20000,1,2,1,48,1,2,0,0,0,0,20733,20109,20126,18928,18761,18787,2,2019,11309,2000,700,1002,0
30000,0,2,1,41,0,0,0,0,0,0,25735,27001,28261,29337,26189,21715,2000,2000,2000,500,1000,500,0
20000,1,1,2,22,1,2,2,0,0,0,19438,20528,19464,18604,18172,14444,1700,0,700,620,800,300,1
190000,0,3,1,42,0,0,0,0,0,0,113516,116157,115639,115849,118313,119973,6000,5581,4237,4423,5000,8888,0
120000,0,1,2,30,2,-1,-1,-1,-1,-1,416,416,416,416,0,832,416,416,416,0,832,416,1
230000,1,2,1,41,0,0,0,0,0,0,301038,305327,213058,216260,215968,174195,9405,7769,7757,8030,6549,5226,1
120000,1,2,2,29,-1,2,2,2,-2,-2,5521,2197,1010,0,0,0,1010,0,0,0,0,0,1
150000,0,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
220000,1,1,2,38,0,0,0,0,0,0,209044,211453,217237,198681,202479,206221,7705,9656,7189,7404,7490,7517,0
130000,1,3,2,24,1,2,0,0,0,0,101767,41823,33740,17009,11580,0,12,1407,347,11,0,0,1
120000,0,2,1,26,-1,-1,-1,-1,-1,-1,13587,11433,7823,0,4913,7023,11433,7823,0,4913,7023,2176,0
30000,0,2,1,28,0,0,0,0,0,-1,8618,9975,4885,1065,-264,942,1700,1020,1000,0,1206,0,0
360000,1,1,2,28,-2,-2,-2,-2,-2,-2,8840,4951,-17,1815,1035,460,4951,0,1832,1035,460,635,0
150000,0,2,2,27,0,0,0,0,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,0
360000,0,2,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,0,2,1,28,0,-1,-1,-1,0,0,5527,614,12515,10749,7549,5749,1000,13000,12006,7000,0,0,0
240000,0,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
350000,0,1,1,42,-1,2,-1,-1,-1,-1,3931,2570,27036,1559,1962,3683,0,27036,1559,1962,3683,3074,0
30000,1,2,2,31,1,2,2,2,2,2,10916,11940,11462,13263,12758,13545,1500,0,2300,0,1300,800,1
400000,0,2,1,39,-2,-2,-2,-2,-2,-2,52306,3638,11649,24140,5803,5937,3656,11713,24265,7832,5966,9363,0
220000,1,2,1,40,-1,-1,-2,-2,-2,-2,158,0,0,0,0,612,0,0,0,0,612,1863,0
170000,0,1,2,27,-2,-2,-2,-2,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,1
40000,0,1,2,22,0,0,0,0,0,0,34521,35662,36918,37478,20650,0,2000,2000,1071,1500,0,0,1
110000,0,2,2,23,-1,-1,-1,-1,-1,0,541,541,541,941,6993,37264,541,541,941,6993,31229,8426,0
470000,0,2,2,32,0,0,0,0,0,0,147113,133486,125159,120869,60507,53100,5000,4500,2505,50000,3000,3000,0
290000,0,1,1,46,0,0,0,0,0,0,6615,8494,10336,15127,19685,29275,2000,2000,5000,5000,10000,5000,1
320000,0,1,2,30,0,0,0,0,0,0,113801,90354,88467,79241,83530,90573,5017,4057,4014,8531,15005,5033,0
430000,1,1,2,29,-2,-2,-2,-2,-2,-2,325,325,325,0,325,650,325,325,0,325,650,150,0
40000,1,2,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,0,2,2,29,0,0,0,0,0,0,61383,49560,40183,61820,8322,6182,1908,2000,1000,2000,3000,5000,0
20000,0,1,2,22,0,0,0,0,2,0,3978,5249,6362,7256,6995,7228,1500,1362,1000,0,350,300,1
120000,1,1,2,28,0,0,0,0,-1,-1,117303,15504,15748,15480,998,980,1256,1500,2000,998,980,0,1
50000,0,2,1,45,0,0,2,-1,0,0,3487,3159,213,3336,1863,390,1213,0,3336,0,0,390,0
30000,1,2,2,39,2,4,3,2,2,4,25999,25305,24624,23930,28807,27781,0,0,0,5288,0,0,1
70000,0,3,2,23,0,0,2,0,0,0,16103,17185,16581,14106,14427,11689,2800,0,650,650,570,450,0
60000,0,2,2,28,2,0,0,0,0,0,4114,5875,7612,8826,10113,11289,2000,2000,1500,1600,1500,1500,1
50000,1,3,1,49,0,0,0,2,0,0,10644,12163,14147,13626,15194,16929,2000,2500,0,2000,2000,2000,0
500000,1,1,1,64,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1063,1
70000,0,2,2,40,2,0,0,0,0,0,64744,66030,67450,68587,57710,58918,2361,2482,2293,2063,2135,2188,1
150000,0,3,1,35,-1,-1,-1,-1,-1,-1,11500,4998,4996,4998,4998,49398,4998,4996,5000,4998,49398,4552,0
20000,0,3,1,45,2,0,0,0,0,0,14064,12451,11176,6934,11203,7737,3000,1006,144,10000,308,2000,1
160000,0,2,2,24,0,0,0,0,0,0,37030,17303,14742,16617,17670,0,4060,6037,8528,7053,0,0,0
50000,1,2,3,35,0,0,0,0,0,0,4943,49411,48859,10076,8442,8610,45200,1285,332,306,308,173,1
120000,0,2,2,37,0,-1,-1,-1,-1,-1,3014,380,380,380,380,380,760,380,380,380,380,530,0
220000,1,1,2,33,-2,-2,-2,-2,-2,-2,1172,2917,170,5758,792,2538,2917,170,5789,792,2538,4031,1
450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,0,3,2,51,0,0,0,0,0,-1,14417,17261,20543,18180,7200,18183,9000,5000,8180,2200,18183,8975,0
30000,1,2,2,23,0,0,2,2,2,-1,19321,23985,23321,25809,24985,700,5320,0,3316,0,700,0,1
220000,0,2,2,25,0,0,0,0,0,0,165040,167485,148133,123266,125736,128342,6809,7038,5000,4500,5000,4473,1
390000,0,3,2,35,0,0,0,0,0,0,355215,363325,373181,252195,257496,263018,13802,16525,8893,9229,10000,9435,1
90000,1,1,1,56,0,0,0,0,0,0,58438,60208,62000,60673,22196,29809,2572,3188,2661,1000,8000,1000,0
350000,0,2,1,36,0,0,0,0,0,0,21026,35588,38002,40357,43663,52735,15000,3000,3000,4000,10000,25000,1
20000,1,2,2,36,0,0,0,0,0,-2,15198,19590,18514,30382,0,0,5000,2000,1000,6000,0,0,1
50000,0,1,2,25,-1,-1,-1,-1,-1,-1,3195,3548,23231,2881,3048,2739,3557,23501,2889,3057,2746,47651,0
80000,0,1,2,23,2,2,2,0,0,0,84052,84787,77572,77123,49823,50680,7100,0,3500,2500,2000,2000,1
10000,1,3,2,37,0,0,0,0,0,0,4950,5963,6983,7993,8151,8322,1103,1123,1133,291,302,1000,1
180000,1,2,1,53,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,466,1
240000,0,2,1,28,1,2,2,2,0,0,210333,206332,214981,194817,186895,168541,0,12014,0,5307,5001,4505,1
60000,0,1,2,26,-2,-2,-2,-2,-2,-2,17873,5959,2933,2933,4933,1983,3000,1000,0,2000,0,13072,0
20000,0,2,1,35,1,2,2,3,2,0,18648,18061,21034,20419,19289,19600,0,3292,0,0,781,701,1
170000,1,2,2,31,0,-1,0,0,0,0,172012,167929,116189,192082,120077,92593,168019,5000,6000,7125,5000,4500,0
290000,0,2,2,34,-1,-1,-1,-1,-1,-1,8690,-204,3268,302,3586,2345,0,3600,800,5228,2345,9139,0
120000,0,1,2,29,0,0,0,2,0,0,6385,9262,11793,11307,14102,15871,3000,2691,0,3000,2000,0,1
380000,0,2,1,30,2,0,0,0,0,0,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,1
340000,0,1,1,49,1,-2,-2,-1,-1,-1,-11,-11,-11,2894,0,530,0,0,2905,0,530,0,1
280000,0,2,1,39,1,-1,0,0,0,0,-1312,35918,37297,37154,32581,33316,38621,2000,1130,922,1011,5000,1
110000,1,2,1,34,1,2,3,2,0,0,53524,58646,57156,54984,57437,59204,6600,0,0,4000,3500,2200,1
80000,0,3,1,50,0,0,0,-1,-1,-1,55070,57863,54382,773,-5857,57071,5012,7450,5000,1630,69794,15000,0
150000,1,1,1,56,2,0,0,0,0,0,116928,87215,43045,40813,42164,43465,5006,3000,1452,5000,5000,2000,1
70000,0,3,1,32,0,0,0,0,2,0,14180,10856,10822,13627,10852,12676,3000,2000,3000,0,2000,3000,1
260000,0,2,1,35,-2,-2,-2,-2,-2,-2,4539,10417,7364,8144,8422,7740,10417,7364,8144,8422,7740,26318,0
160000,0,2,1,40,-1,-1,-1,-1,-1,-1,671,671,671,671,671,1492,671,671,671,671,1492,0,0
70000,1,2,1,37,2,2,2,2,2,2,44207,45305,46067,45029,47835,48797,2100,1800,0,3700,1900,2000,1
200000,1,2,1,51,-1,-1,-1,-1,-1,-1,1690,0,396,792,0,396,0,396,792,0,396,792,1
200000,0,1,2,43,-2,-2,-2,-2,-2,-2,-109,-109,-109,-109,-109,-109,0,0,0,0,0,0,1
50000,1,1,2,25,0,0,0,0,0,2,19456,20486,21241,21788,23281,22756,1645,1400,900,2000,0,1000,0
260000,0,2,1,38,0,0,0,0,0,0,191160,194522,190339,186688,177785,165789,8357,7200,6500,6000,6000,6400,0
20000,1,1,1,50,0,0,-2,-2,-2,-2,9164,0,0,0,0,0,0,50000,0,1300,0,0,1
130000,0,1,1,35,0,0,0,0,0,0,23693,27228,30795,38637,39259,72981,4257,4338,8399,1260,34721,5202,0
200000,1,1,2,34,0,0,0,2,2,2,156449,162377,174501,155355,129942,118202,10000,15000,0,10000,0,11000,1
200000,0,1,1,40,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0
180000,0,2,2,29,0,0,0,0,0,0,151652,146805,143134,136777,133938,133723,6000,7000,5000,5000,5000,4679,0
280000,1,1,1,30,0,0,0,0,0,0,166037,166291,162992,134154,161057,167490,12126,39102,5000,30000,10000,10000,0
100000,1,1,2,35,0,0,-2,-2,-2,-2,29109,0,0,0,0,0,0,0,0,0,0,47970,0
400000,1,1,1,40,-1,-1,-2,-1,-1,-2,4750,0,0,2827,0,0,0,0,2827,0,0,3347,1
90000,0,3,2,28,2,0,0,0,2,0,63869,65212,66627,70652,69397,70842,2368,2500,5140,0,2600,3000,1
160000,1,2,1,33,0,0,2,2,0,0,82535,84300,86091,83839,85552,88028,4000,4000,0,4000,4000,4000,1
200000,0,2,1,35,0,0,0,0,0,0,3773,7677,14704,8000,10285,16285,4000,7240,2000,2285,6000,1500,0
190000,0,4,2,30,0,0,0,0,-1,0,198098,194576,202868,198936,28950,28666,4515,15466,4700,47450,16666,17549,0
20000,1,3,2,39,2,0,0,0,0,0,18243,17557,19880,19471,16211,14365,1677,3000,590,687,524,235,1
50000,1,1,1,25,0,0,0,2,0,0,47053,5472,5891,6595,8400,4041,2000,1500,1000,2000,1000,1000,0
350000,0,2,2,28,1,2,0,0,0,0,358895,346575,345088,341811,265953,93300,0,14579,13557,12000,5000,11000,1
380000,1,2,2,34,-1,2,-1,-1,0,-1,4384,3852,2300,632,316,316,0,2300,632,0,316,316,0
280000,0,3,2,47,2,2,-1,-1,2,-1,1792,0,2292,1153,607,3076,0,2292,1153,0,3076,4983,1
70000,0,2,1,27,3,2,3,2,0,0,70084,71379,69264,26547,24173,24620,3000,0,0,2000,1000,1000,1
120000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,0,3,1,49,0,0,-1,-1,-1,-1,33782,35650,390,390,46310,0,4000,390,390,46310,0,0,1
100000,0,2,2,29,2,0,0,0,0,0,42440,43303,35304,33365,29260,30073,1599,2000,1500,1500,1300,4000,1
50000,0,1,2,29,2,0,0,0,0,0,45367,46815,10099,8686,8614,6977,2335,1629,500,500,1000,1000,1
50000,1,1,2,26,0,0,0,0,0,0,12571,13656,15407,17127,17569,18162,1600,2280,2000,1000,1000,2000,0
210000,1,1,1,44,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,1
60000,1,2,2,25,0,0,0,0,0,0,56598,47311,25227,26039,27493,26416,3000,2000,1500,2000,1500,1500,0
80000,0,2,1,29,2,2,2,2,2,2,72674,74192,72464,76613,77908,76034,3300,0,6000,3100,0,4200,0
100000,0,3,1,36,2,2,2,2,2,2,53530,55081,55581,59253,61145,62181,3000,2000,4600,3000,2200,2500,1
50000,0,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,2,2,27,0,0,2,0,0,2,58795,62799,61233,61915,69079,67852,5600,0,2300,8219,0,9000,0
50000,0,1,1,34,0,0,0,0,0,0,42980,44015,45284,46186,47440,48453,1731,2000,1655,2000,1800,2000,0
80000,1,1,2,39,2,0,0,2,2,0,62281,63774,68204,69484,68247,71110,2500,5500,3000,0,4000,2500,1
20000,1,3,1,48,0,0,3,2,5,4,10805,15270,14740,18188,17630,16780,5000,0,4000,0,0,0,1
300000,0,1,1,51,0,0,0,0,0,0,108639,85818,90069,85008,83983,50257,4107,7346,65000,2500,2022,1800,0
80000,1,3,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
190000,1,2,2,26,-1,0,0,0,0,0,2204,3479,4886,6258,8969,9009,1800,1797,1785,3142,490,2000,0
50000,0,2,2,28,2,2,2,0,0,0,45004,48119,42958,37812,15617,9625,3880,10,8656,1044,349,414,1
170000,0,1,2,34,-1,-1,-1,-1,-1,-1,326,326,326,326,476,476,326,326,326,476,476,326,1
310000,0,2,1,29,-2,-2,-2,-2,-2,-2,13158,1062,8805,3024,0,0,1062,8805,3087,0,0,3240,0
30000,1,1,1,57,2,0,0,2,3,2,22957,23978,26749,28085,27344,26768,1707,3478,2073,0,0,1129,1
280000,0,1,1,38,-1,-1,2,0,0,-1,5165,8559,6455,544,0,4694,6455,11,5,0,4694,5292,1
50000,1,3,1,41,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0,0
170000,0,2,1,37,0,0,0,0,0,0,166246,169163,136604,136607,133199,135242,6700,6800,4700,4700,5500,5000,0
180000,0,2,1,43,-1,-1,-1,-1,-1,0,7823,9549,1968,1800,8198,511,9549,1968,1800,8198,0,844,0
180000,0,1,2,29,-1,-1,-1,-1,-1,-1,326,326,546,546,546,1225,326,546,546,546,1225,2225,1
20000,0,2,2,40,2,2,0,0,0,3,18278,17696,19008,19083,21871,21236,0,1612,687,3100,0,0,1
160000,0,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,0
150000,0,3,1,45,0,0,0,0,0,0,141415,144592,147635,129507,132219,134869,5457,5661,4636,4800,4850,5000,1
230000,0,1,2,29,-2,-2,-2,-2,-2,-2,0,0,1024,0,0,0,0,1024,0,0,0,0,0
60000,0,2,2,24,1,-2,-1,-1,-2,-2,0,0,1668,844,200,2930,0,1668,844,1044,2930,3783,0
30000,1,1,1,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402,1
50000,0,2,1,47,2,0,0,2,2,2,10992,12047,15257,15410,15917,15514,1540,3750,700,900,0,600,1
230000,0,3,2,26,0,0,0,0,0,0,14361,15491,16190,11849,11826,6248,1369,1068,306,457,348,500,0
170000,0,2,2,43,1,-1,-1,-1,-1,-1,0,1010,970,290,590,1222,1010,970,290,590,1222,0,0
30000,0,1,2,24,-1,-1,-1,-1,-1,0,784,390,7480,0,1803,1023,390,7480,0,1803,0,0,0
50000,0,2,2,22,0,0,0,0,0,0,50342,50482,49217,40882,20258,20303,1896,1656,1750,717,753,1000,0
360000,0,1,2,26,-1,-1,-1,-1,0,-1,724,125,416,190,190,66,125,418,190,0,66,151,0
20000,1,3,1,52,2,2,2,2,-2,-2,8145,10474,10000,0,0,0,2474,0,0,0,0,0,1
30000,0,2,1,56,0,0,0,2,0,0,10232,11564,14099,13580,13657,16356,1510,3042,0,600,2942,600,1
460000,1,1,1,49,0,0,0,0,0,0,293429,295998,295807,291616,289529,289449,13200,14000,11500,10500,10500,10000,0
70000,0,3,1,29,0,0,0,0,0,0,22438,24055,25359,26434,26993,28551,2000,2000,1500,1000,2000,1500,0
30000,1,2,2,28,-1,-1,-1,-1,-1,-1,29617,4096,2058,540,13056,1690,4096,2064,540,13056,1690,16964,0
20000,1,2,3,37,0,0,0,0,0,0,19701,20302,19200,17085,17953,19299,2000,1500,2000,2000,2000,1000,0
270000,0,1,2,28,-1,-1,-1,0,0,0,475,475,5691,37526,50565,48888,475,5691,34000,14000,8000,15000,0
190000,1,3,1,41,0,-1,-1,-1,2,2,82926,326,176,804,478,952,326,176,954,0,950,0,0
150000,0,1,2,24,-1,-1,-1,-1,-1,-1,291,291,291,291,658,441,291,291,291,658,441,1197,1
150000,0,2,2,31,0,0,0,0,0,0,138363,138979,37713,35592,35808,36730,6000,2000,2000,1300,1500,1500,0
350000,0,1,1,30,0,0,0,0,0,0,43548,39873,52449,53581,45320,43421,15000,15000,6000,1013,1445,5000,0
140000,1,2,1,38,1,2,2,2,2,2,129497,131877,135309,131671,138771,141146,6000,7000,0,10800,4800,0,1
50000,0,1,2,23,-1,-1,-2,-2,-2,-2,2332,0,0,0,0,0,0,0,0,0,0,0,0
170000,0,2,2,48,0,0,0,0,0,0,99728,97889,99902,100128,101531,102770,4500,5000,4000,4000,4000,7000,0
90000,0,1,2,29,-2,-2,-2,-2,-2,-2,1709,2522,3426,3426,2921,2197,2522,3426,3426,2921,2197,3087,1
200000,0,2,1,31,-1,2,-1,-1,-1,-1,3850,2025,1926,3263,1580,16874,6,1931,3267,7,17894,2508,0
350000,0,1,1,56,-2,-2,-2,-2,-2,-2,8451,36099,5117,6714,18801,13604,36108,5136,6735,18801,13604,7326,0
160000,0,2,2,27,1,-2,-1,0,0,-2,0,0,6204,6204,0,0,0,6204,0,0,0,0,0
200000,0,2,1,27,1,3,2,2,2,2,183994,182427,182657,174547,181454,177141,5200,7000,0,13300,0,6200,1
420000,1,1,1,32,0,0,0,0,0,0,387143,24830,25419,10951,8126,8313,1585,1174,1133,291,318,277,0
50000,1,2,1,29,0,0,0,0,0,0,49660,47359,45517,29699,28877,29531,2000,1500,2000,1100,2000,12000,1
130000,0,2,2,25,-1,-1,-1,-1,-1,-1,1031,1583,776,776,776,776,1583,1000,776,776,776,12184,1
100000,0,2,2,28,-1,-1,-1,-1,-1,-1,1215,1042,1042,1004,1612,622,1042,1042,1004,1650,622,622,1
50000,1,2,2,37,3,2,3,2,2,2,21153,23507,22838,20411,16016,15242,3000,0,57,2000,0,1000,1
120000,1,2,1,52,0,0,0,0,0,0,125022,127457,121408,119070,121696,119138,4509,9496,4252,4535,4304,4536,1
400000,0,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,1,3,1,43,1,3,2,2,2,2,22494,21845,21207,23491,22818,24321,0,0,2645,0,2029,1027,1
220000,0,1,2,24,2,0,0,0,0,0,161081,158578,161256,157028,159971,168805,7100,7200,5800,5900,12000,0,1
200000,0,2,2,34,-2,-2,-2,-2,-2,-2,0,0,0,445,2309,-10,0,0,445,2332,10,0,0
200000,0,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
260000,1,2,2,36,2,0,0,0,0,0,334214,310546,288566,291597,214353,216238,12000,11000,11000,8000,8500,8300,1
50000,1,3,1,43,0,0,2,0,0,0,7978,11396,8900,8565,8590,19894,3887,0,453,312,1500,500,0
200000,0,2,1,50,-2,-2,-2,-2,-2,-2,411,453,348,359,672,1620,453,348,359,672,1620,384,0
160000,0,2,2,30,0,0,0,0,0,0,136053,86746,86019,87990,87186,84373,3528,3500,3500,4000,3500,3500,0
360000,1,1,2,28,-1,-1,-1,0,0,-1,1210,820,64644,125984,106584,125557,390,75720,62520,17000,132200,167000,1
400000,0,2,2,36,0,0,0,0,0,0,69376,61204,50773,39676,30680,27761,2255,1421,1381,770,731,600,0
30000,0,3,2,24,2,0,0,2,2,0,30279,30428,30485,31012,30402,30195,1500,2700,1300,0,1117,1353,1
80000,1,1,1,46,0,0,0,0,0,0,78861,77719,45961,29537,29758,30153,2435,1463,1039,1068,1267,1000,0
210000,0,1,2,34,-1,-1,-1,-2,-1,-1,300878,2250,0,0,692,1560,2250,0,0,692,1560,1838,0
50000,1,2,2,46,0,0,0,0,0,0,29254,26289,21751,20154,16784,17352,1737,1300,668,8000,1000,3100,0
500000,1,1,2,31,0,0,-1,-1,-1,-1,30056,18415,1697,-107,2693,5393,6000,1697,0,2800,5400,8300,0
320000,1,1,1,48,-1,-1,-1,-1,-1,-2,25840,13260,13217,17967,-13,-13,13326,13289,18064,0,0,0,0
230000,0,3,1,43,-2,-2,-2,-2,-2,-2,1099,2508,976,416,416,416,2508,976,416,416,416,416,0
20000,0,1,2,24,0,0,0,0,0,0,15036,16069,16774,17266,17539,18033,1580,1280,770,700,785,600,0
30000,0,3,1,48,0,0,0,2,0,0,36956,35422,35714,32193,29979,28191,1553,3345,0,1000,1000,1000,0
200000,0,1,1,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,0,2,2,21,1,3,2,2,-1,-1,21003,20260,9686,0,6884,0,39,0,5000,13749,0,0,1
260000,1,1,2,30,-2,-2,-2,-2,-2,-2,-7,-7,-7,1544,-43,-43,0,0,1551,0,0,0,0
