age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
41,4,127314,9,2,3,0,4,1,5178,0,40,39,1
28,4,37359,13,2,12,0,4,1,0,0,60,39,1
41,4,165815,9,2,3,0,4,1,0,0,40,39,1
41,4,279914,10,2,1,0,4,1,0,0,45,39,1
44,4,118059,16,2,10,0,4,1,0,0,55,39,1
20,4,325033,8,4,8,3,2,1,0,0,35,39,1
52,4,178596,14,2,3,0,4,1,0,0,45,39,1
54,4,259323,10,2,10,0,4,1,0,0,40,39,1
52,6,104501,10,2,13,0,4,1,0,0,60,39,1
36,6,278553,15,2,10,0,2,1,15024,0,75,39,1
40,1,121012,13,2,1,0,4,1,7298,0,48,39,1
55,4,387569,9,2,3,0,4,1,4386,0,40,39,1
30,4,341051,14,2,4,0,4,1,15024,0,60,39,1
51,7,200450,9,2,8,0,4,1,0,0,40,39,1
41,2,189956,13,2,10,5,2,0,0,0,40,39,1
44,4,271756,9,2,1,0,2,1,0,0,40,39,1
32,4,205152,9,2,4,0,4,1,3103,0,40,39,1
46,4,155489,13,2,10,0,4,1,0,0,50,39,1
38,4,136137,10,2,4,2,4,1,0,0,50,39,1
33,4,354573,14,2,10,0,4,1,15024,0,44,39,1
39,4,208778,9,2,7,5,4,0,0,0,40,39,1
60,1,54701,13,2,10,0,4,1,0,0,40,39,1
37,4,278576,9,2,7,0,4,1,0,0,60,39,1
53,5,200400,16,0,4,1,4,1,0,0,60,39,1
31,4,203463,14,4,4,1,4,0,99999,0,40,39,1
47,4,192713,9,2,12,0,4,1,0,0,50,39,1
56,1,277420,13,2,4,0,4,1,0,0,40,33,1
35,5,368825,10,2,12,0,4,1,0,0,60,39,1
37,4,116358,9,4,3,2,0,1,27828,0,48,39,1
46,5,192128,15,2,10,0,4,1,0,0,45,39,1
40,4,104196,13,2,10,0,4,1,0,1887,40,39,1
41,4,316820,13,0,12,1,4,1,0,0,40,39,1
64,6,163510,14,2,10,0,4,1,0,2415,50,39,1
52,4,284129,10,2,3,0,4,1,0,0,40,39,1
63,4,339755,13,2,10,0,4,1,0,0,50,0,1
73,4,183213,11,6,10,1,4,1,25124,0,60,39,1
34,1,199934,10,2,1,0,2,1,0,0,40,39,1
46,4,278322,11,2,4,0,4,1,0,0,40,39,1
43,4,180599,15,2,10,0,4,1,15024,0,60,39,1
49,4,219611,13,2,4,0,4,1,0,0,75,39,1
31,4,263561,13,2,4,0,4,1,0,2246,45,39,1
58,5,120384,9,2,4,0,4,1,0,0,40,39,1
41,6,157686,10,2,4,0,4,1,0,0,40,39,1
36,4,189382,9,2,1,5,4,0,0,0,40,39,1
41,4,240124,13,2,4,0,4,1,0,0,50,39,1
48,4,370119,13,2,12,0,4,1,0,2415,50,39,1
45,1,60267,9,2,1,0,4,1,0,0,40,39,1
30,4,154950,10,2,4,0,4,1,15024,0,60,39,1
28,4,632733,14,2,12,0,4,1,0,0,60,39,1
60,6,127805,4,2,14,0,4,1,0,0,40,39,1
31,2,253456,10,2,11,0,4,1,0,0,40,39,1
37,4,126954,9,2,12,0,4,1,0,0,40,39,1
55,7,157639,10,2,11,0,4,1,0,0,40,39,1
37,7,29145,13,2,4,0,4,1,0,0,50,39,1
38,4,285890,13,2,13,0,2,1,0,0,55,39,1
41,4,147206,8,2,6,0,4,1,0,0,40,39,1
52,4,210736,9,2,13,0,4,1,0,0,40,39,1
53,5,128272,16,2,4,0,4,1,0,0,70,39,1
57,5,258883,9,2,14,0,4,1,5178,0,60,18,1
33,4,437566,14,4,4,1,4,1,0,0,50,39,1
33,4,255334,13,2,10,0,4,1,0,0,25,39,1
21,4,186087,13,4,10,1,4,1,0,0,40,39,1
61,2,205711,9,2,10,0,4,1,0,0,30,39,1
47,2,321851,13,4,10,1,4,0,0,0,50,39,1
47,1,142581,10,2,1,0,2,1,0,0,40,39,1
54,4,90363,12,2,4,0,4,1,0,0,40,39,1
29,4,229124,9,2,1,0,4,1,0,0,48,39,1
41,4,115323,10,2,12,0,4,1,0,0,40,39,1
46,6,342907,9,2,12,0,2,1,0,0,60,39,1
57,6,225334,15,2,12,5,4,0,15024,0,35,39,1
46,7,27243,16,2,10,0,4,1,7688,0,45,39,1
30,4,159187,13,2,10,0,4,1,0,1902,55,39,1
42,2,126319,13,2,10,5,4,0,0,0,40,39,1
42,4,169383,14,2,10,0,4,1,0,0,40,39,1
56,4,345730,13,2,10,0,4,1,0,0,45,39,1
29,2,194869,13,2,10,0,4,1,0,0,55,39,1
51,4,252903,6,2,12,0,4,1,0,1977,40,39,1
32,4,29933,9,2,7,0,4,1,5178,0,40,39,1
41,6,49448,9,2,3,0,4,1,99999,0,40,39,1
56,4,197369,4,2,4,0,4,1,0,0,40,39,1
45,4,246891,13,2,12,0,4,1,0,1902,40,39,1
35,4,183898,11,2,4,0,4,1,7298,0,50,39,1
44,4,230478,12,0,4,1,4,1,0,0,60,39,1
37,4,112158,9,2,3,0,4,1,7688,0,99,39,1
33,4,97723,9,2,14,0,4,1,0,1887,50,39,1
45,4,103540,9,2,10,0,4,1,3103,0,40,39,1
42,4,124792,9,2,3,0,2,1,7688,0,45,39,1
60,7,234854,16,2,10,0,4,1,0,1902,40,39,1
58,4,117299,9,2,14,0,4,1,0,0,40,39,1
59,4,70720,13,0,12,1,4,1,0,0,55,39,1
38,6,180477,15,2,10,0,4,1,0,0,37,39,1
47,4,177087,10,5,1,4,4,0,0,0,50,39,1
25,4,86872,13,2,4,0,4,1,0,0,55,39,1
51,4,123429,9,2,3,0,4,1,15024,0,40,39,1
55,4,208311,14,2,13,0,4,1,0,1977,20,39,1
36,1,47310,10,0,4,4,2,0,0,0,40,39,1
61,4,96660,10,2,1,5,4,0,15024,0,34,39,1
37,4,86551,13,2,4,0,4,1,0,0,45,39,1
37,4,91711,13,2,4,0,4,1,0,0,60,39,1
34,4,191856,10,2,4,5,4,0,7298,0,40,39,1
51,6,195634,14,4,4,1,4,1,10520,0,20,39,1
50,4,145409,13,2,10,0,4,1,15024,0,40,39,1
32,4,213179,10,0,3,3,4,1,0,0,40,39,1
62,0,160155,4,2,0,0,4,1,6418,0,40,39,1
60,5,96660,9,2,1,5,4,0,0,0,8,39,1
54,4,159755,9,2,4,0,4,1,7688,0,40,39,1
44,4,155930,14,2,10,0,4,1,7688,0,55,39,1
64,2,96076,11,2,4,0,4,1,0,0,40,39,1
67,6,176388,10,4,10,1,4,0,0,0,50,39,1
33,4,158800,13,2,10,0,4,1,0,0,40,39,1
42,4,107563,9,2,14,0,4,1,0,0,40,39,1
59,4,98361,10,2,3,0,4,1,0,0,40,39,1
50,4,50178,9,2,13,0,4,1,0,0,40,39,1
32,4,147284,11,2,12,0,4,1,0,0,50,39,1
37,4,127772,13,2,4,0,4,1,0,0,50,39,1
47,4,102628,14,2,4,0,4,1,15024,0,55,39,1
51,4,146767,13,2,10,0,4,1,0,0,40,39,1
28,7,149624,13,2,10,0,4,1,0,0,40,39,1
48,1,156410,9,2,1,0,2,1,0,0,50,39,1
32,5,190290,9,2,3,0,4,1,0,0,40,39,1
50,5,123429,13,2,10,0,4,1,0,0,45,22,1
60,4,176360,13,2,12,0,4,1,0,0,40,39,1
51,2,26832,9,2,3,0,4,1,0,0,40,39,1
45,4,102559,11,2,3,0,4,1,0,0,40,2,1
47,4,28035,13,2,4,0,4,1,0,0,50,39,1
36,4,207853,13,2,12,0,4,1,15024,0,65,39,1
55,6,308746,15,6,10,1,4,1,0,0,55,39,1
48,4,216999,9,2,3,0,4,1,0,0,40,39,1
31,4,168387,13,2,10,0,4,1,7688,0,40,2,1
41,4,207578,9,2,14,0,4,1,0,0,40,39,1
49,5,362795,14,0,10,4,4,1,99999,0,80,26,1
50,4,102346,13,2,4,5,4,0,0,2415,20,39,1
39,6,140752,9,2,12,0,4,1,0,0,50,39,1
30,4,186932,16,2,10,0,4,1,5178,0,75,39,1
25,1,27142,10,2,4,0,4,1,0,0,40,39,1
35,4,226528,16,3,10,1,3,1,0,0,60,9,1
39,4,206951,13,2,10,0,4,1,0,0,40,39,1
55,4,115439,15,2,4,0,4,1,99999,0,40,39,1
59,4,245196,6,2,14,0,2,1,0,0,40,39,1
50,4,125417,13,2,4,0,4,1,7298,0,65,39,1
28,4,51331,12,2,4,5,4,0,0,0,16,39,1
75,0,111177,13,6,0,1,4,0,25124,0,16,39,1
24,4,235071,7,2,3,0,4,1,0,0,50,39,1
64,4,98586,16,2,10,0,4,1,0,0,60,39,1
52,7,338816,14,4,1,1,4,1,0,0,70,39,1
66,6,274451,5,2,5,0,4,1,0,0,25,39,1
43,7,129298,14,2,4,0,4,1,0,0,40,39,1
70,6,36311,13,2,10,0,4,1,20051,0,35,39,1
38,4,414991,9,2,14,0,4,1,0,0,40,39,1
51,6,43878,16,0,12,1,4,1,0,0,50,39,1
40,5,142030,13,2,4,5,4,0,0,0,55,39,1
48,4,99835,12,2,4,0,4,1,0,0,50,39,1
40,4,374764,10,2,4,0,4,1,0,0,45,39,1
53,4,123011,9,0,14,1,4,1,0,0,40,39,1
62,4,121319,13,2,10,0,4,1,3103,0,40,39,1
34,6,320194,15,5,10,4,4,1,0,0,48,39,1
48,4,187563,14,2,3,0,4,1,0,0,54,39,1
48,1,42972,16,2,10,5,4,0,0,0,40,39,1
51,4,205884,10,2,13,5,4,0,0,0,40,39,1
46,1,80057,9,2,1,0,4,1,0,0,40,11,1
51,4,311350,13,2,4,0,4,1,0,0,40,39,1
33,1,26543,11,2,13,0,4,1,0,0,40,39,1
53,1,321865,14,2,4,0,4,1,0,0,40,39,1
41,6,100800,14,2,4,0,4,1,7298,0,70,39,1
40,4,203761,9,2,7,0,4,1,0,0,40,39,1
41,4,175674,13,2,13,0,4,1,0,0,40,39,1
46,5,285335,10,2,12,0,4,1,0,0,60,39,1
36,4,398931,13,2,10,0,4,1,0,1485,50,39,1
29,2,181434,13,2,10,0,4,1,7298,0,40,39,1
47,4,167625,14,0,10,4,4,0,0,0,40,39,1
34,4,213226,13,4,12,1,4,1,0,0,65,39,1
32,4,214150,9,2,7,0,4,1,0,0,50,39,1
41,4,101593,13,2,4,0,4,1,0,0,60,39,1
36,6,138940,13,2,4,0,4,1,4386,0,50,39,1
54,4,36480,9,2,12,0,4,1,15024,0,50,39,1
42,5,190044,11,2,4,0,4,1,7298,0,52,39,1
28,4,65078,9,2,3,0,4,1,0,0,40,39,1
54,4,43269,9,2,14,0,4,1,0,0,50,39,1
37,6,68899,9,2,14,0,4,1,0,0,60,39,1
37,4,177285,11,2,1,5,2,0,0,0,48,39,1
45,4,54744,10,2,3,0,4,1,0,1848,40,39,1
32,4,261319,10,2,3,0,4,1,0,0,50,39,1
26,4,248990,7,2,1,0,4,1,0,0,40,39,1
41,6,153132,15,2,4,0,4,1,15024,0,40,39,1
30,4,89625,10,2,10,5,1,0,0,0,5,39,1
50,2,166423,9,2,1,5,4,0,0,0,40,39,1
38,4,397877,13,2,4,0,4,1,15024,0,50,39,1
27,4,207352,13,2,13,0,1,1,0,0,40,19,1
37,2,160910,13,2,1,0,4,1,7298,0,40,39,1
38,6,280169,13,2,12,0,4,1,7298,0,50,39,1
57,7,132145,14,2,4,0,4,1,7298,0,45,39,1
37,4,53232,15,4,10,1,1,0,0,0,55,39,1
39,4,110713,13,2,12,0,4,1,0,0,50,39,1
37,4,361888,13,4,10,1,4,1,10520,0,40,39,1
48,4,113211,13,2,3,0,4,1,99999,0,40,39,1
41,2,112763,14,0,10,4,4,0,7430,0,36,39,1
47,0,149700,13,2,0,0,4,1,0,0,36,39,1
50,4,114758,9,2,3,0,4,1,0,0,40,39,1
60,6,25825,9,0,3,1,4,1,0,0,50,39,1
44,4,408531,9,0,1,4,4,0,0,0,40,39,1
57,4,298507,13,2,10,0,4,1,3103,0,40,39,1
69,6,187332,15,2,10,0,4,1,20051,0,45,39,1
47,5,362835,13,2,4,0,4,1,0,0,50,39,1
28,4,108706,9,2,13,5,4,0,0,0,40,39,1
72,6,285408,15,2,10,0,4,1,0,2246,28,39,1
52,4,154342,9,2,3,0,4,1,0,0,48,39,1
46,4,337050,14,2,4,0,4,1,0,1977,45,39,1
47,4,387468,10,2,10,0,4,1,0,0,40,34,1
59,4,122283,15,2,10,0,1,1,99999,0,40,19,1
41,2,247082,14,2,10,0,4,1,0,0,40,39,1
42,2,248476,10,0,14,1,4,1,0,0,65,39,1
44,6,335183,8,2,6,0,2,1,0,0,40,39,1
42,4,227397,13,2,1,5,4,0,0,0,40,39,1
55,5,392325,13,2,12,0,4,1,99999,0,60,39,1
42,4,234633,13,2,10,0,4,1,0,0,50,39,1
29,4,273051,13,2,4,0,4,1,0,0,52,41,1
44,6,179557,9,2,4,0,4,1,0,1977,45,39,1
50,4,155574,12,2,14,0,4,1,0,0,55,39,1
36,4,188563,10,2,12,0,4,1,5178,0,50,39,1
41,6,230961,15,2,10,0,4,1,0,0,45,39,1
38,6,239045,16,2,10,0,4,1,0,0,50,39,1
35,4,164526,9,2,8,0,4,1,0,0,40,41,1
52,4,347519,13,2,4,0,4,1,0,0,55,39,1
46,2,192323,10,2,11,0,4,1,0,0,38,39,1
66,4,146454,10,2,12,0,4,1,5556,0,40,39,1
37,6,415847,13,2,10,0,4,1,0,0,40,39,1
59,4,153484,13,2,3,0,4,1,15024,0,50,39,1
58,4,147098,15,2,10,0,4,1,15024,0,60,39,1
33,4,377283,13,5,12,1,4,0,0,0,50,39,1
29,4,126060,9,2,12,5,4,0,0,0,40,39,1
57,4,161944,10,2,10,0,4,1,7688,0,60,39,1
49,4,61885,12,2,12,0,4,1,0,0,45,39,1
46,4,192963,13,2,1,0,1,1,0,2415,35,30,1
25,4,213412,10,2,12,0,4,1,0,0,40,39,1
36,6,166213,9,2,14,0,4,1,0,0,40,39,1
44,4,310255,10,2,3,0,4,1,0,0,60,39,1
38,7,104280,16,2,10,0,4,1,0,0,55,39,1
39,4,365739,9,2,3,0,4,1,0,0,40,39,1
46,4,190115,10,2,12,0,4,1,0,1887,40,39,1
30,4,204704,13,4,4,4,4,0,0,0,45,39,1
48,4,73434,9,2,1,5,4,0,0,0,40,11,1
36,4,132563,15,2,1,5,4,0,0,0,15,39,1
50,2,100480,14,2,4,0,4,1,0,0,60,39,1
38,4,249039,12,2,13,0,4,1,3103,0,40,39,1
50,4,94391,11,2,3,0,4,1,0,0,50,39,1
65,5,66360,7,2,4,0,4,1,6418,0,35,39,1
59,4,113959,9,2,1,0,4,1,0,0,45,39,1
35,4,143058,9,2,7,0,4,1,0,0,60,39,1
36,4,30269,10,2,8,5,4,0,7298,0,32,39,1
61,4,219886,10,2,13,5,4,0,0,0,40,39,1
28,4,191088,13,2,4,5,4,0,0,0,40,39,1
60,2,101110,11,0,10,4,4,1,0,0,40,39,1
31,4,236599,13,2,4,0,4,1,0,0,45,39,1
50,4,168212,14,2,3,0,4,1,0,1902,45,39,1
39,4,127772,9,2,12,0,4,1,3103,0,44,39,1
29,4,163708,13,2,1,5,1,0,0,0,45,39,1
50,6,90525,9,2,8,5,4,0,15024,0,20,39,1
30,4,49325,10,2,14,0,4,1,0,0,80,39,1
60,2,212856,14,2,10,0,4,1,0,0,40,0,1
50,5,155574,14,2,10,0,4,1,7298,0,50,39,1
34,4,737315,13,2,10,0,4,1,0,0,40,39,1
34,4,170769,9,2,1,0,4,1,0,0,50,39,1
70,5,225780,10,2,4,0,4,1,0,0,20,39,1
33,4,122749,11,2,3,0,1,1,0,0,40,19,1
71,4,196610,4,6,4,1,4,1,6097,0,40,39,1
30,7,343789,10,2,1,0,4,1,0,0,40,39,1
28,4,263614,13,2,4,0,4,1,0,0,40,39,1
45,1,182470,10,2,13,0,4,1,0,0,40,39,1
34,4,356882,10,2,12,0,4,1,0,0,45,39,1
24,2,354351,9,2,3,0,4,1,0,0,60,39,1
47,4,131002,13,2,10,0,4,1,0,0,50,39,1
49,5,246891,13,2,1,0,4,1,0,0,40,39,1
54,5,166459,15,2,10,0,4,1,99999,0,60,39,1
32,4,353994,13,2,4,2,1,0,0,0,40,3,1
43,6,152958,9,2,4,0,4,1,0,0,35,39,1
61,7,379885,16,2,10,0,4,1,0,1902,40,39,1
40,4,199018,13,2,1,0,4,1,0,0,40,39,1
44,4,110355,13,2,4,0,4,1,0,0,40,39,1
49,4,101320,13,4,13,1,4,0,0,1564,40,2,1
40,2,319271,14,2,4,0,4,1,0,0,60,39,1
42,4,378384,15,2,10,0,4,1,0,1902,60,39,1
36,6,164526,14,4,12,1,4,1,10520,0,45,39,1
55,4,158651,9,2,7,0,0,1,0,0,40,39,1
36,4,215392,11,2,10,5,4,0,0,0,40,39,1
45,4,151267,13,4,1,1,2,0,0,0,40,39,1
49,4,241350,9,2,7,0,4,1,5178,0,40,39,1
52,0,318351,10,2,0,5,4,0,0,0,40,39,1
55,4,171467,9,0,3,4,2,1,0,0,48,39,1
52,4,149908,15,0,10,4,4,0,25236,0,44,39,1
53,4,124076,16,2,10,5,4,0,99999,0,37,39,1
46,4,178829,14,3,4,1,4,1,0,0,70,39,1
50,2,183390,13,5,10,1,4,1,0,0,40,39,1
37,4,106043,9,2,12,0,2,1,0,0,40,39,1
38,4,186376,13,2,1,0,1,1,0,0,42,39,1
40,4,259307,14,2,4,0,4,1,0,0,50,39,1
46,4,145636,9,2,4,0,4,1,3103,0,50,39,1
35,6,455379,9,2,14,0,4,1,0,0,65,39,1
53,4,73134,9,2,12,0,4,1,15024,0,60,39,1
52,6,138611,9,2,12,0,4,1,7688,0,55,39,1
39,2,187385,14,2,10,5,4,0,0,0,28,39,1
47,4,285335,10,2,3,0,4,1,0,0,50,39,1
48,4,224393,11,2,1,0,4,1,0,0,40,39,1
39,4,114251,9,2,3,0,4,1,0,0,40,39,1
62,4,134768,9,2,14,0,4,1,0,0,40,39,1
39,4,165215,14,2,10,5,4,0,0,1902,18,39,1
51,4,289436,13,2,4,0,4,1,0,0,60,39,1
44,4,40024,13,2,14,0,4,1,0,0,52,39,1
38,4,247111,9,2,13,0,4,1,0,0,40,39,1
38,4,179481,10,2,4,0,4,1,0,0,45,39,1
46,2,165484,12,2,4,0,4,1,0,0,44,39,1
41,7,47170,13,2,10,5,0,0,0,0,48,39,1
42,1,178074,14,2,1,5,4,0,0,1902,40,39,1
47,4,125892,10,2,3,0,4,1,0,0,75,39,1
37,4,319831,9,2,14,0,4,1,0,0,55,39,1
49,4,281647,13,2,12,0,4,1,0,0,45,39,1
30,0,159589,14,2,0,0,4,1,0,0,46,39,1
43,4,52498,9,0,4,4,4,0,0,0,40,39,1
24,4,43387,13,2,4,0,4,1,0,0,55,9,1
32,4,211699,12,2,4,5,4,0,0,1485,40,39,1
40,4,209547,13,2,12,0,4,1,0,1977,60,39,1
41,5,218302,13,2,12,0,4,1,0,0,60,39,1
41,4,195096,13,2,4,0,4,1,0,0,50,39,1
55,5,147098,9,0,4,4,4,1,0,2444,60,39,1
33,4,323985,13,2,1,5,4,0,0,0,5,39,1
50,7,289207,16,2,10,0,4,1,0,1902,45,39,1
45,5,181307,15,2,10,0,4,1,15024,0,43,39,1
42,7,117583,16,0,10,1,4,0,8614,0,60,39,1
36,4,190759,13,2,10,0,4,1,0,0,45,39,1
24,4,117959,9,2,6,0,4,1,4386,0,40,39,1
65,4,154171,15,2,10,0,4,1,20051,0,60,39,1
46,4,185041,10,2,4,0,4,1,0,1902,50,39,1
44,4,259674,14,2,4,0,2,1,5178,0,60,39,1
50,4,104501,9,2,3,0,4,1,0,0,40,39,1
54,2,185846,14,2,10,0,4,1,0,1977,40,39,1
32,4,79586,13,2,4,0,1,1,0,0,40,30,1
42,4,240255,11,2,10,0,2,1,0,0,40,39,1
75,4,200068,10,2,4,0,4,1,0,0,35,39,1
39,4,306646,12,2,4,0,4,1,0,0,50,39,1
43,4,346189,10,2,10,0,4,1,0,0,40,39,1
35,4,188069,13,2,12,0,4,1,0,0,60,39,1
51,2,152754,13,2,1,0,4,1,0,0,40,39,1
41,5,177905,13,2,4,0,4,1,7688,0,70,39,1
34,4,212781,13,2,4,0,4,1,0,0,40,39,1
27,2,229223,10,4,11,3,4,0,0,0,40,39,1
36,4,329980,13,4,4,1,4,1,27828,0,40,39,1
37,4,22463,11,2,3,0,4,1,0,1977,40,39,1
53,5,100029,16,2,10,0,4,1,0,0,40,39,1
51,1,97934,13,2,5,0,4,1,5178,0,40,39,1
46,6,246891,15,4,10,1,4,1,0,0,99,39,1
45,4,199058,14,2,4,0,4,1,7298,0,50,39,1
26,7,141838,13,2,4,0,2,1,0,0,40,39,1
40,4,111483,13,2,4,0,4,1,7298,0,40,39,1
38,2,421446,13,2,4,0,2,1,0,0,50,39,1
50,4,158294,11,2,13,0,4,1,3103,0,40,39,1
32,4,44675,16,2,10,0,4,1,0,0,65,39,1
64,6,339321,13,2,10,0,4,1,0,0,24,39,1
36,4,170376,9,2,3,0,4,1,0,0,45,39,1
53,4,85423,10,2,14,0,4,1,0,0,40,39,1
75,6,157778,11,0,10,1,4,0,15831,0,50,39,1
29,4,391867,11,2,3,0,4,1,0,0,40,39,1
36,4,48855,14,2,10,0,4,1,0,0,38,39,1
37,2,233825,13,2,10,5,4,0,15024,0,50,39,1
46,4,330087,13,2,4,0,4,1,15024,0,45,39,1
42,6,247422,13,2,4,0,4,1,0,0,45,39,1
43,4,254146,10,2,3,0,4,1,0,1902,40,39,1
34,4,347166,16,4,10,1,4,1,0,0,50,39,1
43,4,112763,9,4,1,4,4,0,8614,0,43,39,1
57,5,119253,14,2,12,0,4,1,15024,0,65,39,1
43,4,159549,13,2,4,0,4,1,0,1902,40,39,1
29,4,100764,13,2,4,0,4,1,0,0,45,39,1
50,6,203004,9,0,4,1,4,0,99999,0,60,39,1
49,4,203067,10,2,10,0,4,1,0,0,40,39,1
37,4,174150,14,2,4,0,4,1,0,0,40,39,1
31,6,226696,11,2,5,0,4,1,0,0,60,39,1
59,5,76860,3,2,4,0,1,1,99999,0,40,3,1
56,2,370045,13,2,10,0,4,1,0,0,40,39,1
63,4,294009,13,2,10,0,4,1,15024,0,45,39,1
50,4,83311,14,2,4,0,4,1,0,0,40,39,1
34,4,159008,11,2,10,5,4,0,0,0,36,39,1
30,4,154568,13,2,3,0,1,1,0,0,36,40,1
32,4,159442,15,4,12,1,4,0,13550,0,50,39,1
47,7,148171,16,0,10,4,4,1,0,0,50,10,1
36,4,175232,9,2,3,0,4,1,5178,0,40,39,1
66,4,115498,13,2,4,0,4,1,99999,0,55,0,1
56,4,157786,9,2,14,0,4,1,0,0,48,39,1
51,4,63424,14,2,10,5,4,0,0,0,40,39,1
37,4,105044,13,2,10,0,4,1,0,0,40,39,1
50,7,392668,16,2,10,0,4,1,0,0,40,39,1
44,4,277647,9,2,12,0,4,1,0,1902,40,39,1
58,6,196403,9,2,4,5,4,0,0,0,10,39,1
44,4,191814,10,2,10,0,4,1,0,0,45,39,1
37,4,82576,15,0,10,1,4,1,14084,0,36,39,1
45,4,252079,14,2,4,0,4,1,0,0,40,39,1
47,4,192835,9,2,1,0,4,1,0,0,50,39,1
53,1,169112,15,2,1,0,4,1,0,0,45,39,1
31,4,191834,10,2,3,0,4,1,0,0,40,39,1
35,4,129573,13,2,12,0,4,1,15024,0,45,39,1
38,4,154541,12,2,3,0,4,1,4386,0,40,39,1
36,1,327435,14,0,13,1,4,0,0,0,40,39,1
46,4,261059,14,2,10,0,4,1,0,1977,50,39,1
44,4,151089,14,2,10,0,4,1,0,1887,60,39,1
57,6,184553,9,2,3,0,4,1,0,0,50,39,1
90,4,51744,14,4,4,1,2,1,0,0,50,39,1
28,4,87239,10,2,4,0,4,1,0,0,50,39,1
43,4,152629,9,2,3,0,4,1,0,0,40,39,1
28,4,100829,13,2,4,5,4,0,0,0,50,39,1
37,4,308691,13,2,3,0,4,1,0,0,45,39,1
38,4,200818,15,2,10,0,4,1,0,0,40,39,1
55,4,125000,15,2,4,0,4,1,0,0,60,39,1
47,4,379118,4,2,3,0,2,1,0,0,60,39,1
43,4,183273,14,2,4,5,4,0,15024,0,32,39,1
38,4,108140,14,2,10,0,4,1,7298,0,50,39,1
26,4,206307,9,2,3,0,4,1,0,0,40,39,1
43,6,101534,10,2,4,0,4,1,0,1902,15,39,1
56,4,192845,10,2,4,0,4,1,0,1887,40,39,1
53,4,152810,13,2,10,0,4,1,0,0,40,39,1
38,4,205493,9,2,4,5,4,0,0,0,60,39,1
35,4,133839,9,2,3,0,4,1,0,0,60,39,1
29,4,74500,13,2,12,0,4,1,0,0,40,39,1
74,4,54732,10,2,12,0,4,1,0,0,20,39,1
40,1,75313,13,2,10,0,4,1,7688,0,66,39,1
37,6,137527,16,4,10,1,4,0,0,2559,60,39,1
29,2,302422,11,4,11,1,4,1,0,1564,56,39,1
48,4,107231,13,2,4,0,4,1,0,0,55,39,1
52,4,177942,9,2,1,5,4,0,0,0,40,39,1
58,4,430005,6,2,14,0,4,1,0,0,50,39,1
24,4,237341,10,2,10,5,4,0,0,0,40,39,1
42,6,214242,15,2,10,0,4,1,0,1902,50,39,1
32,7,247481,12,2,10,0,4,1,0,0,48,39,1
25,4,109419,10,4,4,1,4,0,8614,0,45,39,1
44,4,169397,9,2,3,0,4,1,0,0,40,39,1
41,4,287581,13,2,4,0,4,1,7688,0,45,39,1
27,6,442612,9,2,12,0,4,1,0,0,65,39,1
47,4,76034,10,2,8,0,4,1,0,0,57,39,1
40,4,226902,13,2,4,0,4,1,0,0,40,39,1
74,5,148003,13,2,1,5,4,0,0,0,6,39,1
48,2,121124,13,2,10,0,4,1,0,0,55,39,1
33,4,205950,11,2,7,0,4,1,0,0,40,39,1
35,4,138992,14,2,10,2,4,1,7298,0,40,39,1
49,0,228372,10,2,0,0,4,1,0,0,20,39,1
42,5,27187,14,2,5,0,4,1,0,0,60,39,1
29,4,134890,11,2,5,0,4,1,0,0,40,39,1
50,2,168672,14,2,10,5,4,0,0,1902,40,39,1
48,2,238959,14,0,4,4,2,0,9562,0,40,39,1
59,0,182836,9,2,0,5,4,0,0,0,40,39,1
53,4,83434,13,4,8,1,1,0,0,0,21,24,1
25,5,182750,13,4,12,1,4,1,0,0,45,39,1
34,6,213887,16,2,10,0,4,1,0,0,32,2,1
52,4,164135,9,2,4,0,4,1,0,0,50,39,1
52,2,35092,16,2,4,0,4,1,0,0,40,39,1
50,7,288353,13,2,11,0,4,1,0,0,40,39,1
24,4,461678,10,2,5,0,4,1,0,0,50,39,1
55,4,288907,9,0,3,1,4,1,4787,0,40,39,1
39,4,125550,9,2,1,5,4,0,0,0,40,39,1
48,6,162236,14,6,4,4,4,0,0,0,40,0,1
63,6,261995,10,2,4,0,4,1,0,0,40,39,1
39,4,77146,10,2,12,0,4,1,0,0,55,39,1
35,4,162358,13,4,4,1,4,0,0,0,50,39,1
33,4,169879,13,2,10,0,4,1,3103,0,47,39,1
54,4,202115,9,2,7,5,4,0,0,0,40,39,1
49,1,94754,14,2,1,0,4,1,0,0,40,39,1
39,4,163205,13,5,10,1,4,1,0,0,50,39,1
44,6,157237,11,2,10,0,4,1,15024,0,50,39,1
32,2,247156,9,2,8,0,2,1,3103,0,38,39,1
49,4,277946,10,2,4,0,4,1,0,0,50,39,1
65,2,200764,9,0,1,1,4,0,0,0,16,39,1
36,4,91037,9,2,1,5,4,0,0,0,40,39,1
40,4,30682,9,2,7,0,4,1,0,0,45,39,1
37,4,86150,13,2,8,5,1,0,0,0,30,39,1
51,4,138852,9,2,8,0,4,1,7298,0,40,8,1
50,6,155118,9,0,4,1,4,0,99999,0,35,39,1
45,4,331643,10,2,3,0,4,1,0,0,40,39,1
49,4,186706,9,2,3,5,4,0,7688,0,40,39,1
63,6,344128,13,2,12,0,4,1,0,0,50,39,1
48,2,123075,14,2,10,0,4,1,0,0,35,39,1
